nbedsx,tenex,tenure8x,tenure4x,accomhh1,dwtypenx,dwtype8x,dwtype3x,EPceeb12e,EPceib12e,gorehs,mean,std,p25,median,p75
1.0,privately rent,private rented - occupied,private rented,detached house or bungalow,bungalow,bungalow,house or bungalow,E,G,South West,37.51,,37.51,37.51,37.51
1.0,privately rent,private rented - occupied,private rented,detached house or bungalow,bungalow,bungalow,house or bungalow,G,F,East,45.49,,45.49,45.49,45.49
1.0,privately rent,private rented - occupied,private rented,non self contained,converted flat,converted flat,low rise flat,C,C,London,84.54,,84.54,84.54,84.54
1.0,privately rent,private rented - occupied,private rented,non self contained,converted flat,converted flat,low rise flat,C,C,South East,89.77000000000001,29.72676908108246,79.26,89.77000000000001,100.28
1.0,privately rent,private rented - occupied,private rented,non self contained,detached,detached house,house or bungalow,C,D,South East,184.57,,184.57,184.57,184.57
1.0,privately rent,private rented - occupied,private rented,non self contained,mid terrace,medium/large terraced house,house or bungalow,C,C,London,121.41,,121.41,121.41,121.41
1.0,privately rent,private rented - occupied,private rented,non self contained,mid terrace,medium/large terraced house,house or bungalow,D,D,East Midlands,75.78,,75.78,75.78,75.78
1.0,privately rent,private rented - occupied,private rented,non self contained,mid terrace,medium/large terraced house,house or bungalow,D,D,London,126.91333333333334,10.42880785772436,121.015,123.11,130.91
1.0,privately rent,private rented - occupied,private rented,non self contained,mid terrace,medium/large terraced house,house or bungalow,D,D,North West,83.28,,83.28,83.28,83.28
1.0,privately rent,private rented - occupied,private rented,non self contained,mid terrace,medium/large terraced house,house or bungalow,D,D,South West,121.31,27.71858582251267,111.50999999999999,121.31,131.10999999999999
1.0,privately rent,private rented - occupied,private rented,non self contained,mid terrace,medium/large terraced house,house or bungalow,D,D,Yorkshire and the Humber,126.51,,126.51,126.51,126.51
1.0,privately rent,private rented - occupied,private rented,non self contained,mid terrace,medium/large terraced house,house or bungalow,D,E,London,99.24,,99.24,99.24,99.24
1.0,privately rent,private rented - occupied,private rented,non self contained,mid terrace,medium/large terraced house,house or bungalow,D,E,West Midlands,86.33,,86.33,86.33,86.33
1.0,privately rent,private rented - occupied,private rented,non self contained,mid terrace,medium/large terraced house,house or bungalow,E,E,South West,119.13,,119.13,119.13,119.13
1.0,privately rent,private rented - occupied,private rented,non self contained,mid terrace,medium/large terraced house,house or bungalow,E,E,Yorkshire and the Humber,75.98,,75.98,75.98,75.98
1.0,privately rent,private rented - occupied,private rented,non self contained,mid terrace,medium/large terraced house,house or bungalow,F,F,West Midlands,155.72,,155.72,155.72,155.72
1.0,privately rent,private rented - occupied,private rented,non self contained,mid terrace,medium/large terraced house,house or bungalow,F,G,East Midlands,120.2,,120.2,120.2,120.2
1.0,privately rent,private rented - occupied,private rented,non self contained,"purpose built flat, high rise","purpose built flat, high rise",high rise flat,E,E,South West,111.93,,111.93,111.93,111.93
1.0,privately rent,private rented - occupied,private rented,non self contained,"purpose built flat, low rise","purpose built flat, low rise",low rise flat,C,C,London,59.16,,59.16,59.16,59.16
1.0,privately rent,private rented - occupied,private rented,non self contained,"purpose built flat, low rise","purpose built flat, low rise",low rise flat,C,D,London,72.39,,72.39,72.39,72.39
1.0,privately rent,private rented - occupied,private rented,non self contained,"purpose built flat, low rise","purpose built flat, low rise",low rise flat,D,D,London,73.22,,73.22,73.22,73.22
1.0,privately rent,private rented - occupied,private rented,other,bungalow,bungalow,house or bungalow,D,D,South East,50.33,,50.33,50.33,50.33
1.0,privately rent,private rented - occupied,private rented,other,converted flat,converted flat,high rise flat,C,C,London,22.86,,22.86,22.86,22.86
1.0,privately rent,private rented - occupied,private rented,other,converted flat,converted flat,high rise flat,C,D,North West,57.29,,57.29,57.29,57.29
1.0,privately rent,private rented - occupied,private rented,other,converted flat,converted flat,low rise flat,C,A/B,London,51.815,49.13685022465319,34.4425,51.815,69.1875
1.0,privately rent,private rented - occupied,private rented,other,converted flat,converted flat,low rise flat,C,A/B,South East,41.11,,41.11,41.11,41.11
1.0,privately rent,private rented - occupied,private rented,other,converted flat,converted flat,low rise flat,C,C,East Midlands,37.83,,37.83,37.83,37.83
1.0,privately rent,private rented - occupied,private rented,other,converted flat,converted flat,low rise flat,C,C,London,47.815625,12.05959920215704,39.347500000000004,46.85,55.114999999999995
1.0,privately rent,private rented - occupied,private rented,other,converted flat,converted flat,low rise flat,C,C,North West,39.9,5.653821716326048,36.835,38.78,42.405
1.0,privately rent,private rented - occupied,private rented,other,converted flat,converted flat,low rise flat,C,C,South East,47.61555555555556,13.858643612481627,36.48,47.84,54.15
1.0,privately rent,private rented - occupied,private rented,other,converted flat,converted flat,low rise flat,C,C,South West,39.245,4.71433452355685,37.4125,38.69499999999999,40.345
1.0,privately rent,private rented - occupied,private rented,other,converted flat,converted flat,low rise flat,C,C,West Midlands,54.70000000000001,21.74203992269355,42.155,42.92,61.355000000000004
1.0,privately rent,private rented - occupied,private rented,other,converted flat,converted flat,low rise flat,C,C,Yorkshire and the Humber,49.03,,49.03,49.03,49.03
1.0,privately rent,private rented - occupied,private rented,other,converted flat,converted flat,low rise flat,C,D,East,38.92,,38.92,38.92,38.92
1.0,privately rent,private rented - occupied,private rented,other,converted flat,converted flat,low rise flat,C,D,East Midlands,43.77,,43.77,43.77,43.77
1.0,privately rent,private rented - occupied,private rented,other,converted flat,converted flat,low rise flat,C,D,London,55.17,,55.17,55.17,55.17
1.0,privately rent,private rented - occupied,private rented,other,converted flat,converted flat,low rise flat,D,C,London,33.84,,33.84,33.84,33.84
1.0,privately rent,private rented - occupied,private rented,other,converted flat,converted flat,low rise flat,D,C,South East,27.965,19.240375516085958,21.1625,27.965,34.7675
1.0,privately rent,private rented - occupied,private rented,other,converted flat,converted flat,low rise flat,D,C,South West,32.09,,32.09,32.09,32.09
1.0,privately rent,private rented - occupied,private rented,other,converted flat,converted flat,low rise flat,D,C,Yorkshire and the Humber,27.72,,27.72,27.72,27.72
1.0,privately rent,private rented - occupied,private rented,other,converted flat,converted flat,low rise flat,D,D,East,45.567499999999995,14.051266550267508,35.6275,41.635,51.574999999999996
1.0,privately rent,private rented - occupied,private rented,other,converted flat,converted flat,low rise flat,D,D,East Midlands,45.3825,16.926071359493516,39.38,48.120000000000005,54.1225
1.0,privately rent,private rented - occupied,private rented,other,converted flat,converted flat,low rise flat,D,D,London,46.69,12.226899852374682,39.957499999999996,42.85,53.955
1.0,privately rent,private rented - occupied,private rented,other,converted flat,converted flat,low rise flat,D,D,North East,85.54,,85.54,85.54,85.54
1.0,privately rent,private rented - occupied,private rented,other,converted flat,converted flat,low rise flat,D,D,North West,46.31666666666666,11.725847517343896,45.07,50.01,53.74
1.0,privately rent,private rented - occupied,private rented,other,converted flat,converted flat,low rise flat,D,D,South East,48.38666666666666,5.834126612727338,45.085,46.24,50.615
1.0,privately rent,private rented - occupied,private rented,other,converted flat,converted flat,low rise flat,D,D,South West,42.95428571428572,19.75977298886373,28.36,40.78,54.565000000000005
1.0,privately rent,private rented - occupied,private rented,other,converted flat,converted flat,low rise flat,D,D,West Midlands,50.01,,50.01,50.01,50.01
1.0,privately rent,private rented - occupied,private rented,other,converted flat,converted flat,low rise flat,D,D,Yorkshire and the Humber,59.403999999999996,21.091909112263878,47.16,63.9,71.09
1.0,privately rent,private rented - occupied,private rented,other,converted flat,converted flat,low rise flat,D,E,London,46.93,,46.93,46.93,46.93
1.0,privately rent,private rented - occupied,private rented,other,converted flat,converted flat,low rise flat,D,E,North West,50.89,,50.89,50.89,50.89
1.0,privately rent,private rented - occupied,private rented,other,converted flat,converted flat,low rise flat,D,E,South East,36.07,,36.07,36.07,36.07
1.0,privately rent,private rented - occupied,private rented,other,converted flat,converted flat,low rise flat,D,E,West Midlands,62.33,,62.33,62.33,62.33
1.0,privately rent,private rented - occupied,private rented,other,converted flat,converted flat,low rise flat,D,E,Yorkshire and the Humber,29.23,,29.23,29.23,29.23
1.0,privately rent,private rented - occupied,private rented,other,converted flat,converted flat,low rise flat,D,F,South East,49.75,,49.75,49.75,49.75
1.0,privately rent,private rented - occupied,private rented,other,converted flat,converted flat,low rise flat,E,D,East,23.59,,23.59,23.59,23.59
1.0,privately rent,private rented - occupied,private rented,other,converted flat,converted flat,low rise flat,E,D,West Midlands,42.03,,42.03,42.03,42.03
1.0,privately rent,private rented - occupied,private rented,other,converted flat,converted flat,low rise flat,E,E,East Midlands,93.75999999999999,9.376235918533618,90.445,93.75999999999999,97.075
1.0,privately rent,private rented - occupied,private rented,other,converted flat,converted flat,low rise flat,E,E,North West,51.03,,51.03,51.03,51.03
1.0,privately rent,private rented - occupied,private rented,other,converted flat,converted flat,low rise flat,E,E,South East,41.99,8.390220497698493,39.115,43.155,46.03
1.0,privately rent,private rented - occupied,private rented,other,converted flat,converted flat,low rise flat,E,E,West Midlands,71.27,,71.27,71.27,71.27
1.0,privately rent,private rented - occupied,private rented,other,converted flat,converted flat,low rise flat,E,E,Yorkshire and the Humber,55.7,,55.7,55.7,55.7
1.0,privately rent,private rented - occupied,private rented,other,converted flat,converted flat,low rise flat,E,F,East,37.91,,37.91,37.91,37.91
1.0,privately rent,private rented - occupied,private rented,other,converted flat,converted flat,low rise flat,E,F,East Midlands,41.04,,41.04,41.04,41.04
1.0,privately rent,private rented - occupied,private rented,other,converted flat,converted flat,low rise flat,E,F,South East,39.56,8.117585848021566,36.69,39.56,42.43
1.0,privately rent,private rented - occupied,private rented,other,converted flat,converted flat,low rise flat,E,F,South West,38.89,,38.89,38.89,38.89
1.0,privately rent,private rented - occupied,private rented,other,converted flat,converted flat,low rise flat,E,F,Yorkshire and the Humber,76.56,,76.56,76.56,76.56
1.0,privately rent,private rented - occupied,private rented,other,converted flat,converted flat,low rise flat,F,E,London,30.32,1.2445079348883221,29.880000000000003,30.32,30.759999999999998
1.0,privately rent,private rented - occupied,private rented,other,converted flat,converted flat,low rise flat,F,E,North West,42.42,,42.42,42.42,42.42
1.0,privately rent,private rented - occupied,private rented,other,converted flat,converted flat,low rise flat,F,E,South East,44.8275,8.513414414910152,40.89,44.03,47.9675
1.0,privately rent,private rented - occupied,private rented,other,converted flat,converted flat,low rise flat,F,E,South West,31.48,,31.48,31.48,31.48
1.0,privately rent,private rented - occupied,private rented,other,converted flat,converted flat,low rise flat,F,E,Yorkshire and the Humber,38.86,,38.86,38.86,38.86
1.0,privately rent,private rented - occupied,private rented,other,converted flat,converted flat,low rise flat,F,F,South East,42.275,4.730544366138001,40.6025,42.275,43.9475
1.0,privately rent,private rented - occupied,private rented,other,converted flat,converted flat,low rise flat,F,F,Yorkshire and the Humber,29.19,,29.19,29.19,29.19
1.0,privately rent,private rented - occupied,private rented,other,converted flat,converted flat,low rise flat,G,F,North West,52.51,,52.51,52.51,52.51
1.0,privately rent,private rented - occupied,private rented,other,converted flat,converted flat,low rise flat,G,F,South West,79.38,,79.38,79.38,79.38
1.0,privately rent,private rented - occupied,private rented,other,converted flat,converted flat,low rise flat,G,F,West Midlands,66.95,,66.95,66.95,66.95
1.0,privately rent,private rented - occupied,private rented,other,converted flat,converted flat,low rise flat,G,G,North West,25.17,,25.17,25.17,25.17
1.0,privately rent,private rented - occupied,private rented,other,converted flat,converted flat,low rise flat,G,G,South West,70.8,,70.8,70.8,70.8
1.0,privately rent,private rented - occupied,private rented,purpose built flat/maisonette,"purpose built flat, high rise","purpose built flat, high rise",high rise flat,A/B,A/B,East,54.33,,54.33,54.33,54.33
1.0,privately rent,private rented - occupied,private rented,purpose built flat/maisonette,"purpose built flat, high rise","purpose built flat, high rise",high rise flat,A/B,A/B,East Midlands,25.6,,25.6,25.6,25.6
1.0,privately rent,private rented - occupied,private rented,purpose built flat/maisonette,"purpose built flat, high rise","purpose built flat, high rise",high rise flat,A/B,A/B,London,57.8625,3.733045003746942,55.1,56.675,59.4375
1.0,privately rent,private rented - occupied,private rented,purpose built flat/maisonette,"purpose built flat, high rise","purpose built flat, high rise",high rise flat,A/B,A/B,South East,117.9,,117.9,117.9,117.9
1.0,privately rent,private rented - occupied,private rented,purpose built flat/maisonette,"purpose built flat, high rise","purpose built flat, high rise",high rise flat,A/B,A/B,South West,45.35,,45.35,45.35,45.35
1.0,privately rent,private rented - occupied,private rented,purpose built flat/maisonette,"purpose built flat, high rise","purpose built flat, high rise",high rise flat,A/B,C,East,50.65,,50.65,50.65,50.65
1.0,privately rent,private rented - occupied,private rented,purpose built flat/maisonette,"purpose built flat, high rise","purpose built flat, high rise",high rise flat,C,A/B,London,53.0,,53.0,53.0,53.0
1.0,privately rent,private rented - occupied,private rented,purpose built flat/maisonette,"purpose built flat, high rise","purpose built flat, high rise",high rise flat,C,C,London,53.553333333333335,5.025764286819135,49.4225,52.655,57.455
1.0,privately rent,private rented - occupied,private rented,purpose built flat/maisonette,"purpose built flat, high rise","purpose built flat, high rise",high rise flat,C,C,North West,44.665,4.179001076812494,43.1875,44.665,46.1425
1.0,privately rent,private rented - occupied,private rented,purpose built flat/maisonette,"purpose built flat, high rise","purpose built flat, high rise",high rise flat,C,C,South East,24.81,,24.81,24.81,24.81
1.0,privately rent,private rented - occupied,private rented,purpose built flat/maisonette,"purpose built flat, high rise","purpose built flat, high rise",high rise flat,C,C,South West,48.25,,48.25,48.25,48.25
1.0,privately rent,private rented - occupied,private rented,purpose built flat/maisonette,"purpose built flat, high rise","purpose built flat, high rise",high rise flat,C,C,West Midlands,40.43,,40.43,40.43,40.43
